Level,Date and Time,Source,Event ID,Task Category
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
Information,8/27/2023 4:58:18 AM,Microsoft-Windows-Install-Agent,2006,Service,"Raising State Change for Item = , InstallState = 7  
Error: The operation completed successfully.
Function: InstallQueue2::FlushEventQueue
Source: onecoreuap\enduser\winstore\installservice\libqueue2\installqueue2.cpp (1856)"
